target,feature_set,model,evaluation,probability_type,bin,bin_n,event_n,mean_predicted_probability,observed_event_rate,absolute_gap,minimum_probability,maximum_probability,population,scenario
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,8,17767,903,0.049675890773031924,0.05082456239094951,0.001148671617917589,0.04789144018364384,0.051508041310466865,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,9,17767,938,0.05346200211179436,0.052794506669668485,0.0006674954421258747,0.05150810731747264,0.055463313989777545,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,10,17767,1009,0.057475687702835225,0.05679067934935555,0.0006850083534796769,0.05546349839966214,0.05957623625613863,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,11,17766,1095,0.06178752018186324,0.061634582911178654,0.00015293727068458468,0.05957623625613863,0.06409424011274852,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,12,17767,1125,0.06650991087847011,0.06331963753025271,0.003190273348217393,0.06409472219351871,0.06896003696461367,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,13,17767,1273,0.07168664630844687,0.07164968762312152,3.695868532535562e-05,0.06896022339918023,0.0744569385490579,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,14,17767,1374,0.07748372752796524,0.07733438397028199,0.0001493435576832569,0.0744569385490579,0.08062830006438682,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,15,17767,1467,0.08401076297967419,0.08256880733944955,0.0014419556402246458,0.08062867814802038,0.08764965096973844,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,16,17767,1635,0.09184758144880843,0.09202453987730061,0.00017695842849217713,0.08765115964794823,0.0964023829180224,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,17,17767,1816,0.10160805297485265,0.10221196600439016,0.0006039130295375089,0.09640321078958443,0.1075354733343535,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,18,17767,2105,0.11498383055678114,0.11847807733438397,0.003494246777602822,0.10753782060486786,0.12352153887374485,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,19,17767,2401,0.1359679461390235,0.13513817752012158,0.0008297686189019104,0.12352157351225306,0.15160216679510816,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,20,17767,3479,0.19847852795490833,0.19581246130466595,0.0026660666502423824,0.15160249267401427,0.6186787991108672,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,1,17766,341,0.01950635505481599,0.01919396600247664,0.0003123890523393513,0.009057263578624119,0.02272012417680352,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,2,17767,433,0.02523717278550456,0.024371024933866156,0.0008661478516384033,0.022720716912890022,0.027827041787807164,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,3,17767,558,0.03015615291700427,0.031406540215005344,0.0012503872980010738,0.027827041787807164,0.03236377489217057,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,4,17767,626,0.034540443436363054,0.03523386052794507,0.0006934170915820145,0.032364145590117376,0.036636010161243626,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,5,17767,706,0.038576377795808796,0.03973659030787415,0.0011602125120653561,0.03663606219783304,0.04046345763152391,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,6,17767,801,0.04227584004637155,0.04508358192153993,0.0028077418751683847,0.04046346578649834,0.04403542224600907,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,7,17767,812,0.04585031210852671,0.04570270726628018,0.00014760484224653203,0.044035551811787844,0.04767336746220722,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,8,17767,903,0.049460705260501316,0.05082456239094951,0.001363857130448197,0.04767336746220722,0.0512960868888721,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,9,17767,938,0.05325406458341865,0.052794506669668485,0.00045955791375016514,0.05129615302173206,0.05525978286933319,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,10,17767,1009,0.0572771646012007,0.05679067934935555,0.0004864852518451507,0.05525996771197299,0.05938323708664375,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,11,17766,1095,0.0616009631803117,0.061634582911178654,3.3619730866955855e-05,0.05938323708664375,0.06391473205956959,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,12,17767,1125,0.06633847392989649,0.06331963753025271,0.0030188363996437734,0.06391521568163572,0.06879713194613175,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,13,17767,1273,0.07153402005786204,0.07164968762312152,0.00011566756525947797,0.06879731905583134,0.07431516430117059,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,14,17767,1374,0.077354700157604,0.07733438397028199,2.031618732201146e-05,0.07431516430117059,0.08051299128861121,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,15,17767,1467,0.08391123124679555,0.08256880733944955,0.0013424239073459993,0.08051337107713684,0.08756765315131718,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,16,17767,1635,0.09178718040453408,0.09202453987730061,0.0002373594727665268,0.08756916932941541,0.09636618906132,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,17,17767,1816,0.1016013950013914,0.10221196600439016,0.0006105710029987582,0.09636702147328811,0.10756358321526877,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,18,17767,2105,0.11505874898432437,0.11847807733438397,0.0034193283500595917,0.10756594469394785,0.12365205151427004,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,19,17767,2401,0.13618612556042606,0.13513817752012158,0.001047948040304475,0.12365208638605427,0.15193521481330477,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,20,17767,3479,0.1992019015030839,0.19581246130466595,0.0033894401984179423,0.1519355431805256,0.6223122713647388,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,1,13379,237,0.019235952425195216,0.017714328425143883,0.0015216240000513331,0.009189571792748654,0.02226338259960151,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,2,13379,322,0.024423766940610797,0.024067568577621646,0.00035619836298915117,0.022265358428096918,0.02662325489951412,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,3,13379,369,0.02889330443341613,0.02758053666193288,0.0013127677714832517,0.026623593054304465,0.031039181968446287,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,4,13379,433,0.03303618132197845,0.032364152776739666,0.0006720285452387828,0.031039181968446287,0.035050210000995195,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,5,13379,493,0.036953918315483426,0.036848792884371026,0.0001051254311124003,0.035051685930485535,0.038816266485040093,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,6,13379,560,0.0405721623981913,0.04185664100455939,0.0012844786063680863,0.03881661096487647,0.042348179189854465,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,7,13379,564,0.04404072511338881,0.04215561701173481,0.0018851081016540011,0.0423492538345062,0.045753528942519994,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,8,13379,629,0.04752078080196704,0.04701397712833545,0.0005068036736315881,0.0457546083797781,0.04924734123674164,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,9,13379,650,0.05107147549315275,0.04858360116600643,0.002487874327146325,0.04924734123674164,0.05296725553006756,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,10,13379,717,0.054934683210799924,0.05359144928619478,0.0013432339246051417,0.05296753388353871,0.05689005848285582,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,11,13379,753,0.05898341661337269,0.0562822333507736,0.002701183262599091,0.056890543286233,0.06119541426579705,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,12,13379,796,0.063497657461344,0.05949622542790941,0.004001432033434595,0.06119541426579705,0.06589502700718934,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,13,13379,851,0.06842936962162871,0.0636071455265715,0.004822224095057212,0.06589616295832872,0.0711166154435857,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,14,13379,941,0.07397729842332695,0.07033410568801854,0.003643192735308415,0.0711166154435857,0.0769791043009273,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,15,13379,1010,0.08028001372047748,0.07549144181179461,0.00478857190868287,0.0769791043009273,0.08375573675626798,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,16,13379,1131,0.08772909696642914,0.08453546602885119,0.0031936309375779487,0.08375573675626798,0.09200752179297707,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,17,13379,1273,0.0971738077610909,0.09514911428357874,0.0020246934775121628,0.09200843308745797,0.10265741143301316,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,18,13379,1457,0.10992082373656684,0.10890201061364825,0.0010188131229185854,0.10265770294871225,0.11819252374969376,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,19,13379,1693,0.13039404799399829,0.12654159503699827,0.0038524529570000132,0.11819394269750697,0.1459004498087281,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,raw,20,13380,2445,0.19193015777801678,0.1827354260089686,0.00919473176904817,0.14590081898983706,0.6186787991108672,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,1,13379,237,0.01904393053242555,0.017714328425143883,0.0013296021072816654,0.009057263578624119,0.022059532005364927,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,2,13379,322,0.024213861275693953,0.024067568577621646,0.00014629269807230755,0.022061501551123363,0.0264079853617918,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,3,13379,369,0.028674030158662586,0.02758053666193288,0.001093493496729707,0.026408322809706425,0.03081679893443939,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,4,13379,433,0.032811998448500516,0.032364152776739666,0.0004478456717608506,0.03081679893443939,0.03482470638403703,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,5,13379,493,0.03672803026660505,0.036848792884371026,0.00012076261776597375,0.034826181699913535,0.038590383540609466,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,6,13379,560,0.040346951529256304,0.04185664100455939,0.0015096894753030832,0.038590728090591754,0.04212395992731881,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,7,13379,564,0.04381800919974165,0.04215561701173481,0.0016623921880068449,0.04212503535711669,0.045532602011489454,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,8,13379,629,0.04730223586330165,0.04701397712833545,0.0002882587349661986,0.045533682740661,0.0490313771806464,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,9,13379,650,0.0508587660484526,0.04858360116600643,0.002275164882446175,0.0490313771806464,0.05275820543925073,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,10,13379,717,0.05472999668231144,0.05359144928619478,0.001138547396116657,0.052758484369798166,0.05668998325232088,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,11,13379,753,0.05878887015880039,0.0562822333507736,0.002506636808026791,0.05669046926628734,0.061007026937483465,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,12,13379,796,0.063316343526525,0.05949622542790941,0.003820118098615592,0.061007026937483465,0.065721422210847,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,13,13379,851,0.06826465017114348,0.0636071455265715,0.004657504644571986,0.0657225619769141,0.07096171201841577,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,14,13379,941,0.07383369731837539,0.07033410568801854,0.0034995916303568464,0.07096171201841577,0.07684781053510646,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,15,13379,1010,0.08016327283848332,0.07549144181179461,0.004671831026688708,0.07684781053510646,0.08365486414434552,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,16,13379,1131,0.08764767092335833,0.08453546602885119,0.0031122048945071423,0.08365486414434552,0.0919477677887964,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,17,13379,1273,0.09714211579500567,0.09514911428357874,0.0019930015114269367,0.09194868385364527,0.10265656980217984,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,18,13379,1457,0.10996396243010564,0.10890201061364825,0.0010619518164573932,0.10265686301288908,0.11828770462920246,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,19,13379,1693,0.13057280637771615,0.12654159503699827,0.004031211340717877,0.11828913283300409,0.14619040362341912,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,20,13380,2445,0.19259932460467227,0.1827354260089686,0.009863898595703663,0.14619077556546511,0.6223122713647388,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,1,174015,3333,0.01977330046554327,0.01915352124816826,0.0006197792173750112,0.00873090176369082,0.023038268560611298,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,2,174016,4584,0.025607901382983765,0.02634240529606473,0.0007345039130809659,0.023038687364484885,0.028293150325533048,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,3,174016,5303,0.03066153818630594,0.030474209268113277,0.00018732891819266476,0.028293150325533048,0.032903918756939314,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,4,174016,6148,0.03512542177632956,0.03533008458992277,0.00020466281359320798,0.032903918756939314,0.0372306395341722,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,5,174016,6636,0.03919951541986959,0.03813442442074292,0.001065090999126668,0.0372306395341722,0.04109973676662507,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,6,174015,7248,0.04293222271257333,0.04165158176019309,0.0012806409523802437,0.04109973676662507,0.04474167075563004,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,7,174016,8052,0.046604998708469125,0.04627160720853255,0.00033339149993657363,0.04474167075563004,0.0484544301075461,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,8,174016,8724,0.05028464222833021,0.050133321073924236,0.000151321154405977,0.0484544301075461,0.05215973837208127,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,9,174016,9361,0.054145555458253114,0.053793904008826776,0.00035165144942633786,0.05215973837208127,0.05613922804261911,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,10,174016,10005,0.05818436804222926,0.057494713129827145,0.000689654912402117,0.05613927404630419,0.06028367251104868,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,11,174015,10712,0.06255801609010066,0.06155791167428095,0.0010001044158197067,0.06028367251104868,0.06486996134365015,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,12,174016,11714,0.06729735785326657,0.06731564913571166,1.8291282445084822e-05,0.06487000354853799,0.06979258241313606,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,13,174016,12444,0.07253822001480295,0.07151066568591394,0.0010275543288890132,0.06979259203214007,0.07538489506401634,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,14,174016,13169,0.07837149791946049,0.07567694924604634,0.002694548673414149,0.07538489506401634,0.08149574092836627,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,15,174016,14641,0.08493051064529575,0.0841359415226186,0.0007945691226771412,0.08149574092836627,0.08853854227720834,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,16,174015,15830,0.09279274091344208,0.09096916932448353,0.0018235715889585585,0.08853854227720834,0.09739224904207788,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,17,174016,17454,0.10258604026175075,0.10030112173593232,0.0022849185258184274,0.09739224904207788,0.10848291870672111,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,18,174016,19950,0.11596586553846662,0.11464463037881574,0.0013212351596508798,0.10848291870672111,0.124558761782885,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,19,174016,23803,0.1372518956015113,0.13678627252666423,0.00046562307484707133,0.1245588947895911,0.1534236550778682,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,20,174016,34665,0.2007171041945488,0.19920582015446855,0.0015112840400802463,0.15342419347310718,0.7139218872548485,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,1,174015,3333,0.019579224207462245,0.01915352124816826,0.00042570295929398455,0.008602574423435967,0.022832034960888713,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,2,174016,4584,0.025395144495558245,0.02634240529606473,0.0009472608005064859,0.022832452520223676,0.028074702692819396,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,3,174016,5303,0.03043978189571401,0.030474209268113277,3.442737239926774e-05,0.028074702692819396,0.03267971571778894,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,4,174016,6148,0.034900022415227945,0.03533008458992277,0.000430062174694823,0.03267971571778894,0.03700463285245737,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,5,174016,6636,0.03897381536983913,0.03813442442074292,0.0008393909490962068,0.03700463285245737,0.04087471777874273,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,6,174015,7248,0.04270853124736313,0.04165158176019309,0.0010569494871700419,0.04087471777874273,0.04451960070194903,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,7,174016,8052,0.04638521372758393,0.04627160720853255,0.00011360651905138047,0.04451960070194903,0.04823720537075432,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,8,174016,8724,0.05007051046716648,0.050133321073924236,6.281060675775857e-05,0.04823720537075432,0.05194905101201428,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,9,174016,9361,0.05393909910777802,0.053793904008826776,0.00014519509895124377,0.05194905101201428,0.055937307388563395,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,10,174016,10005,0.0579876850069912,0.057494713129827145,0.0004929718771640584,0.05593735350350606,0.060092656919988656,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,11,174015,10712,0.062373785804075134,0.06155791167428095,0.0008158741297941835,0.060092656919988656,0.06469296061937949,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,12,174016,11714,0.06712863362654808,0.06731564913571166,0.00018701550916357113,0.06469300296215913,0.06963272110320531,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,13,174016,12444,0.07238889793801266,0.07151066568591394,0.0008782322520987235,0.06963273075770704,0.0752469213535961,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,14,174016,13169,0.07824630251044858,0.07567694924604634,0.0025693532644022327,0.0752469213535961,0.0813843696538502,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,15,174016,14641,0.08483536149930797,0.0841359415226186,0.0006994199766893611,0.0813843696538502,0.088460987792575,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,16,174015,15830,0.09273730473094616,0.09096916932448353,0.0017681354064626315,0.088460987792575,0.09736151087993856,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,17,174016,17454,0.10258504117813755,0.10030112173593232,0.002283919442205226,0.09736151087993856,0.10851678462140224,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,18,174016,19950,0.11604706924798992,0.11464463037881574,0.001402438869174183,0.10851678462140224,0.12469628021202765,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,19,174016,23803,0.13747935383221663,0.13678627252666423,0.000693081305552401,0.12469641411973038,0.15377065509074744,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,20,174016,34665,0.20145918224296946,0.19920582015446855,0.00225336208850091,0.1537711976227186,0.7175711425988207,singleton_primary,full_cohort
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,1,130004,2290,0.019268798397012725,0.01761484262022707,0.0016539557767856553,0.00873090176369082,0.02232869782841119,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,2,130005,3251,0.02451423747954354,0.025006730510364984,0.0004924930308214427,0.02232869782841119,0.02677804116822932,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,3,130004,3671,0.029096268376191465,0.02823759268945571,0.0008586756867357548,0.02677804116822932,0.031245061783564485,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,4,130005,4236,0.03327744370652342,0.032583362178377755,0.0006940815281456653,0.031245061783564485,0.03529261753859099,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,5,130005,4584,0.03724106935007298,0.035260182300680745,0.001980887049392234,0.03529261753859099,0.03911517476100365,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,6,130004,4949,0.04088626216150908,0.03806805944432479,0.00281820271718429,0.039115638734412504,0.0426808847444009,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,7,130005,5596,0.044391056155315585,0.04304449828852736,0.0013465578667882228,0.0426808847444009,0.046158012255864696,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,8,130005,6089,0.047967992603182776,0.046836660128456595,0.0011313324747261808,0.04615805072728643,0.04973877990249255,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,9,130004,6454,0.0515776821610885,0.04964462631919018,0.0019330558418983249,0.049738866667030736,0.053478924623900144,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,10,130005,7002,0.05546442141497218,0.05385946694357909,0.00160495447139309,0.053478924623900144,0.057443424462999215,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,11,130005,7458,0.059574676141262266,0.05736702434521749,0.0022076517960447767,0.05744347466599525,0.06178706287652092,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,12,130004,8080,0.0641094109223198,0.06215193378665272,0.001957477135667074,0.06178706287652092,0.06651841414621458,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,13,130005,8628,0.0690690804989473,0.06636667820468443,0.0027024022942628706,0.06651850680640638,0.0717631501118029,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,14,130005,9308,0.07468704396445083,0.07159724625975925,0.003089797704691588,0.0717631501118029,0.0777053967269387,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,15,130004,10034,0.08105236785910368,0.07718224054644472,0.0038701273126589553,0.0777053967269387,0.08453101621293707,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,16,130005,11035,0.08847864500984974,0.0848813507172801,0.003597294292569636,0.08453103462967679,0.09282923022923956,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,17,130005,12165,0.09796676861389332,0.09357332410291912,0.004393444510974204,0.09282923022923956,0.1035198238444456,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,18,130004,13737,0.11079365011504567,0.10566597950832282,0.005127670606722853,0.1035198238444456,0.11908850922931223,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,19,130005,16534,0.13137182637313805,0.12717972385677473,0.004192102516363316,0.1190886737846934,0.1471225768747121,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,raw,20,130005,24051,0.1938749906176356,0.18500057690088842,0.008874413716747187,0.14712261043277827,0.7139218872548485,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,1,130004,2290,0.019076650055156064,0.01761484262022707,0.0014618074349289946,0.008602574423435967,0.022124640110080748,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,2,130005,3251,0.02430410205684969,0.025006730510364984,0.000702628453515295,0.022124640110080748,0.02656245079774858,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,3,130004,3671,0.02887667911332455,0.02823759268945571,0.0006390864238688398,0.02656245079774858,0.03102244503641619,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,4,130005,4236,0.03305308099272702,0.032583362178377755,0.00046971881434926255,0.03102244503641619,0.03506701819310864,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,5,130005,4584,0.03701516279112231,0.035260182300680745,0.0017549804904415656,0.03506701819310864,0.038889359631445373,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,6,130004,4949,0.04066120787341177,0.03806805944432479,0.0025931484290869847,0.03888982372090474,0.0424569164063963,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,7,130005,5596,0.04416869017001097,0.04304449828852736,0.001124191881483605,0.0424569164063963,0.045937580119742166,singleton_primary,early_entry
target_lbw,booking_strict,lightgbm,temporal_test_2023,calibrated,8,130005,6089,0.04775009859450203,0.046836660128456595,0.0009134384660454339,0.045937618639241805,0.049523635655224565,singleton_primary,early_entry
