year,target,nominal_fraction,replicate,full_event_n,B_early,B_all,C00_tp,C01_tp,C10_tp,C11_tp,availability_main_at_early_budget,capacity_main_in_early_cohort,interaction,ordered_capacity_within_early_cohort,ordered_availability_at_all_budget,availability_at_early_budget,capacity_in_all_cohort,shapley_availability,shapley_capacity,total_topq_contrast,identity_factorial_error,identity_shapley_error,interaction_via_availability_error,interaction_via_capacity_error
2024,target_lbw,0.05,384,245837,130095,175721,23617,29497,26831,33668,0.013073703307476092,0.023918287320460294,0.0038928232934830886,0.023918287320460294,0.01696652660095918,0.013073703307476092,0.027811110613943382,0.015020114954217637,0.025864698967201838,0.040884813921419474,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,384,245837,260191,351442,39469,49123,45268,56680,0.023588800709413132,0.03926992275369451,0.007151079780504999,0.03926992275369451,0.03073988048991813,0.023588800709413132,0.04642100253419951,0.027164340599665632,0.04284546264394701,0.07000980324361264,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,385,245478,130095,175721,23361,29282,26538,33398,0.012942096644098441,0.024120287765095033,0.0038251900373964393,0.024120287765095033,0.01676728668149488,0.012942096644098441,0.027945477802491472,0.014854691662796661,0.026032882783793253,0.040887574446589914,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,385,245478,260191,351442,39149,48948,44933,56259,0.023562192946007393,0.03991803746160552,0.0062205167061814,0.03991803746160552,0.029782709652188794,0.023562192946007393,0.04613855416778692,0.026672451299098093,0.04302829581469622,0.06970074711379431,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,386,246716,130095,175721,23365,29240,26784,33682,0.013858039202970213,0.023812805006566254,0.004146468003696571,0.023812805006566254,0.018004507206666784,0.013858039202970213,0.027959273010262825,0.015931273204818498,0.02588603900841454,0.04181731221323304,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,386,246716,260191,351442,39166,48943,45182,56555,0.024384312326723834,0.039628560774331634,0.006468976474975269,0.039628560774331634,0.030853288801699102,0.024384312326723834,0.0460975372493069,0.027618800564211468,0.04286304901181927,0.07048184957603074,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,387,246373,130095,175721,23622,29535,26992,33874,0.013678446907737452,0.02400019482654349,0.0039330608467648825,0.02400019482654349,0.017611507754502334,0.013678446907737452,0.02793325567330837,0.015644977331119893,0.02596672524992593,0.04161170258104582,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,387,246373,260191,351442,39387,49126,45416,56558,0.024471025639984906,0.039529493897464435,0.00569461751084735,0.039529493897464435,0.030165643150832255,0.024471025639984906,0.045224111408311785,0.02731833439540858,0.04237680265288811,0.06969513704829669,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,388,246301,130095,175721,23547,29369,26881,33764,0.013536282840914168,0.023637744061128466,0.0043077372808068,0.023637744061128466,0.01784402012172097,0.013536282840914168,0.027945481341935266,0.01569015148131757,0.025791612701531866,0.041481764182849434,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,388,246301,260191,351442,39158,48891,45278,56474,0.024847645766765042,0.039516688929399385,0.005939886561564911,0.039516688929399385,0.030787532328329953,0.024847645766765042,0.045456575490964296,0.027817589047547497,0.04248663221018184,0.07030422125772934,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,389,246478,130095,175721,23278,29149,26583,33449,0.013408904648690753,0.023819570103619805,0.0040368714449159765,0.023819570103619805,0.01744577609360673,0.013408904648690753,0.027856441548535782,0.015427340371148741,0.025838005826077794,0.041265346197226535,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,389,246478,260191,351442,39203,49092,45007,56444,0.023547740569138026,0.04012122785806441,0.006280479393698413,0.04012122785806441,0.02982821996283644,0.023547740569138026,0.04640170725176282,0.026687980265987232,0.04326146755491361,0.06994944782090085,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,390,246940,130095,175721,23427,29262,26849,33687,0.013857617234955863,0.02362922167328095,0.004061715396452573,0.02362922167328095,0.017919332631408436,0.013857617234955863,0.027690937069733523,0.01588847493318215,0.025660079371507237,0.041548554304689386,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,390,246940,260191,351442,39004,48722,45205,56472,0.02511136308414999,0.039353689155260385,0.006272778812667051,0.039353689155260385,0.03138414189681704,0.02511136308414999,0.04562646796792744,0.028247752490483516,0.04249007856159391,0.07073783105207743,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,391,246337,130095,175721,23453,29327,26831,33695,0.01371292172917589,0.023845382545050073,0.004018884698603953,0.023845382545050073,0.017731806427779842,0.01371292172917589,0.027864267243654026,0.015722364078477866,0.02585482489435205,0.041577188972829915,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,391,246337,260191,351442,39199,48923,45208,56422,0.024393412276677878,0.039474378595176524,0.006048624445373629,0.039474378595176524,0.030442036722051508,0.024393412276677878,0.04552300304055015,0.027417724499364693,0.04249869081786334,0.06991641531722803,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,392,245920,130095,175721,23417,29271,26656,33512,0.013170949902407289,0.023804489264801554,0.004074495770982442,0.023804489264801554,0.01724544567338973,0.013170949902407289,0.027878985035783996,0.01520819778789851,0.025841737150292775,0.041049934938191285,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,392,245920,260191,351442,39231,48904,45055,56374,0.02368249837345479,0.03933392973324659,0.006693233571893276,0.03933392973324659,0.030375731945348067,0.02368249837345479,0.04602716330513987,0.02702911515940143,0.04268054651919323,0.06970966167859466,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,393,245919,130095,175721,23460,29340,26938,33817,0.014142868180173157,0.02391031193197761,0.00406231320068802,0.02391031193197761,0.018205181380861177,0.014142868180173157,0.02797262513266563,0.016174024780517167,0.02594146853232162,0.042115493312838786,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,393,245919,260191,351442,39152,48831,45298,56448,0.02499196890032898,0.03935848795741689,0.005981644362574645,0.03935848795741689,0.030973613262903626,0.02499196890032898,0.04534013231999154,0.027982791081616304,0.042349310138704216,0.07033210122032052,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,394,246226,130095,175721,23609,29555,26887,33900,0.013312972634896392,0.02414854645731969,0.0043334172670635995,0.02414854645731969,0.01764638990195999,0.013312972634896392,0.02848196372438329,0.015479681268428191,0.02631525509085149,0.04179493635927968,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,394,246226,260191,351442,39447,49173,45536,56776,0.024729313719915852,0.03950029647559558,0.00614882262636765,0.03950029647559558,0.030878136346283502,0.024729313719915852,0.04564911910196323,0.027803725033099677,0.042574707788779406,0.07037843282187908,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,395,246333,130095,175721,23490,29447,26601,33620,0.012629245777057874,0.024182712019908,0.004311237227655251,0.024182712019908,0.016940483004713125,0.012629245777057874,0.028493949247563252,0.0147848643908855,0.026338330633735627,0.041123195024621126,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,395,246333,260191,351442,39321,49013,45229,56692,0.023983794294714894,0.03934511413411926,0.007189454924837496,0.03934511413411926,0.03117324921955239,0.023983794294714894,0.046534569058956754,0.027578521757133642,0.042939841596538006,0.07051836335367165,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,396,246018,130095,175721,23457,29214,26747,33775,0.013373005227259802,0.023400726776089564,0.00516628864554626,0.023400726776089564,0.018539293872806062,0.013373005227259802,0.028567015421635825,0.01595614955003293,0.025983871098862694,0.041940020648895626,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,396,246018,260191,351442,39122,48833,45028,56301,0.02400637351738491,0.03947272150818232,0.006349128925525777,0.03947272150818232,0.030355502442910687,0.02400637351738491,0.045821850433708095,0.0271809379801478,0.042647285970945206,0.069828223951093,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,397,245372,130095,175721,23415,29274,26659,33536,0.013220742382993977,0.023878030093083147,0.004148802634367413,0.023878030093083147,0.01736954501736139,0.013220742382993977,0.02802683272745056,0.015295143700177684,0.025952431410266853,0.04124757511044454,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,397,245372,260191,351442,39117,48846,44936,56223,0.023715012307842787,0.039650000815088904,0.006349542735112401,0.039650000815088904,0.030064555042955188,0.023715012307842787,0.045999543550201305,0.026889783675398987,0.042824772182645104,0.06971455585804409,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,398,245912,130095,175721,23520,29474,26723,33665,0.013024984547317736,0.024211913204723642,0.004017697387683386,0.024211913204723642,0.017042681935001122,0.013024984547317736,0.02822961059240703,0.01503383324115943,0.026220761898565335,0.041254595139724765,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,398,245912,260191,351442,39309,49177,45214,56499,0.024012654933472127,0.04012817593285403,0.005762223884966999,0.04012817593285403,0.029774878818439127,0.024012654933472127,0.04589039981782103,0.026893766875955627,0.04300928787533753,0.06990305475129316,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,399,246449,130095,175721,23386,29345,26774,33661,0.01374726616865965,0.02417944483442823,0.0037654849482042924,0.02417944483442823,0.017512751116863942,0.01374726616865965,0.02794492978263252,0.015630008642761796,0.026062187308530375,0.04169219595129217,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,399,246449,260191,351442,39128,48722,45283,56405,0.02497474122435067,0.03892894675977587,0.006200065733681204,0.03892894675977587,0.031174806958031875,0.02497474122435067,0.04512901249345708,0.028074774091191274,0.042028979626616475,0.07010375371780775,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,400,246307,130095,175721,23592,29516,26725,33745,0.01271989833825267,0.024051285590746513,0.004449731432724188,0.024051285590746513,0.017169629770976857,0.01271989833825267,0.0285010170234707,0.014944764054614763,0.026276151307108607,0.04122091536172337,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,400,246307,260191,351442,39500,49194,45383,56756,0.023884826659412828,0.03935738732557337,0.006816696236810166,0.03935738732557337,0.030701522896222994,0.023884826659412828,0.04617408356238353,0.02729317477781791,0.04276573544397845,0.07005891022179636,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,401,245619,130095,175721,23403,29352,26554,33514,0.012828812103298198,0.024220438972555047,0.004116131081064567,0.024220438972555047,0.016944943184362765,0.012828812103298198,0.028336570053619614,0.014886877643830482,0.02627850451308733,0.04116538215691781,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,401,245619,260191,351442,39281,48825,45047,56481,0.02347538260476592,0.038856928820653114,0.007694844454215671,0.038856928820653114,0.031170227058981592,0.02347538260476592,0.046551773274868785,0.027322804831873757,0.04270435104776095,0.0700271558796347,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,402,246639,130095,175721,23562,29336,26837,33844,0.013278516374133867,0.02341073390664089,0.004999209370780758,0.02341073390664089,0.018277725744914625,0.013278516374133867,0.028409943277421648,0.015778121059524246,0.02591033859203127,0.041688459651555515,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,402,246639,260191,351442,39249,49001,45323,56562,0.024627086551599703,0.0395395699787949,0.006029054610179274,0.0395395699787949,0.030656141161778977,0.024627086551599703,0.04556862458897418,0.02764161385668934,0.04255409728388454,0.07019571114057388,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,403,245079,130095,175721,23353,29118,26609,33535,0.0132855120185736,0.02352302726875824,0.004737247989423821,0.02352302726875824,0.01802276000799742,0.0132855120185736,0.02826027525818206,0.01565413601328551,0.02589165126347015,0.04154578727675566,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,403,245079,260191,351442,38874,48650,44930,56126,0.02471039950383344,0.03988917859139299,0.005794050081810359,0.03988917859139299,0.0305044495856438,0.02471039950383344,0.04568322867320335,0.02760742454473862,0.04278620363229817,0.07039362817703679,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,404,245897,130095,175721,23515,29345,26683,33732,0.012883443067625872,0.023709113978617066,0.0049573601955290175,0.023709113978617066,0.01784080326315489,0.012883443067625872,0.028666474174146084,0.01536212316539038,0.026187794076381575,0.041549917241771955,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,404,245897,260191,351442,39244,48901,45103,56464,0.023827049537001266,0.039272540941939105,0.006929730740919987,0.039272540941939105,0.030756780277921253,0.023827049537001266,0.04620227168285909,0.02729191490746126,0.0427374063123991,0.07002932121986036,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,405,245297,130095,175721,23510,29515,26667,33539,0.012870112557430383,0.02448052768684493,0.0035344908417143245,0.02448052768684493,0.016404603399144707,0.012870112557430383,0.028015018528559255,0.014637357978287545,0.026247773107702092,0.04088513108598964,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,405,245297,260191,351442,39358,49031,45199,56366,0.023811950411134236,0.03943382919481281,0.00609057591409598,0.03943382919481281,0.029902526325230216,0.023811950411134236,0.04552440510890879,0.026857238368182226,0.0424791171518608,0.06933635552004302,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,406,245932,130095,175721,23568,29338,26604,33691,0.012344875819332177,0.023461769920140527,0.005355138818860489,0.023461769920140527,0.017700014638192665,0.012344875819332177,0.028816908739001015,0.015022445228762421,0.02613933932957077,0.04116178455833319,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,406,245932,260191,351442,39294,49050,45143,56469,0.023782996925979544,0.039669502138802604,0.006383878470471505,0.039669502138802604,0.03016687539645105,0.023782996925979544,0.04605338060927411,0.026974936161215296,0.042861441374038356,0.06983637753525365,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,407,246038,130095,175721,23574,29465,26747,33705,0.01289638185971273,0.023943455888927725,0.004336728472837545,0.023943455888927725,0.017233110332550275,0.01289638185971273,0.02828018436176527,0.015064746096131502,0.026111820125346498,0.041176566221478,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,407,246038,260191,351442,39287,48877,45232,56307,0.024162934180898904,0.03897771888895213,0.006035653029206833,0.03897771888895213,0.030198587210105737,0.024162934180898904,0.04501337191815896,0.02718076069550232,0.041995545403555545,0.06917630609905787,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,408,245870,130095,175721,23220,29181,26486,33396,0.013283442469597756,0.02424451946150405,0.0038597632895432388,0.02424451946150405,0.017143205759140995,0.013283442469597756,0.028104282751047288,0.015213324114369375,0.02617440110627567,0.041387725220645044,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,408,245870,260191,351442,38976,48709,44938,56172,0.024248586651482495,0.03958596006019441,0.0061048521576442805,0.03958596006019441,0.030353438809126776,0.024248586651482495,0.04569081221783869,0.027301012730304636,0.04263838613901655,0.06993939886932118,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,409,245888,130095,175721,23469,29393,26594,33553,0.01270903826132222,0.02409226965122331,0.004209233472149951,0.02409226965122331,0.01691827173347217,0.01270903826132222,0.02830150312337326,0.014813654997397195,0.026196886387298286,0.04101054138469548,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,409,245888,260191,351442,39515,49286,45195,56572,0.023099947943779287,0.039737604112441455,0.006531428943258699,0.039737604112441455,0.029631376887037986,0.023099947943779287,0.046269033055700154,0.026365662415408636,0.043003318584070804,0.06936898099947944,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,410,245535,130095,175721,23517,29372,26688,33614,0.012914655751725818,0.023845887551672884,0.004361903598265007,0.023845887551672884,0.017276559349990825,0.012914655751725818,0.02820779114993789,0.015095607550858321,0.026026839350805388,0.04112244690166371,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,410,245535,260191,351442,39224,49033,45207,56504,0.024367198159121917,0.03994949803490336,0.006060235811595094,0.03994949803490336,0.03042743397071701,0.024367198159121917,0.04600973384649845,0.027397316064919464,0.042979615940700905,0.07037693200562037,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,411,246342,130095,175721,23405,29246,26595,33575,0.012949476743714022,0.023710938451421193,0.004623653295012645,0.023710938451421193,0.017573130038726667,0.012949476743714022,0.028334591746433838,0.015261303391220345,0.026022765098927515,0.04128406849014786,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,411,246342,260191,351442,39135,49032,45097,56401,0.024202125500320693,0.040175853082300206,0.005711571717368524,0.040175853082300206,0.029913697217689217,0.024202125500320693,0.04588742479966873,0.027057911359004955,0.04303163894098447,0.07008955029998942,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,412,246195,130095,175721,23573,29428,26695,33754,0.012681004894494197,0.023781961453319525,0.004890432380836321,0.023781961453319525,0.017571437275330518,0.012681004894494197,0.028672393834155846,0.015126221084912357,0.026227177643737686,0.04135339872865004,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,412,246195,260191,351442,39281,48978,45319,56653,0.024525274680639336,0.03938747740612117,0.00664920083673512,0.03938747740612117,0.031174475517374456,0.024525274680639336,0.04603667824285629,0.027849875099006896,0.04271207782448873,0.07056195292349562,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,413,245774,130095,175721,23477,29306,26747,33713,0.013304906133276923,0.023716910657758758,0.004626201306891689,0.023716910657758758,0.01793110744016861,0.013304906133276923,0.028343111964650447,0.015618006786722767,0.026030011311204602,0.04164801809792737,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,413,245774,260191,351442,39135,48897,45193,56413,0.024648660964951552,0.0397194170253973,0.005932279248415218,0.0397194170253973,0.03058094021336677,0.024648660964951552,0.04565169627381252,0.02761480058915916,0.04268555664960491,0.07030035723876407,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,414,246594,130095,175721,23619,29491,26915,33789,0.013366099742897222,0.023812420415744093,0.0040633592058201135,0.023812420415744093,0.017429458948717336,0.013366099742897222,0.027875779621564206,0.015397779345807279,0.02584410001865415,0.04124187936446143,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,414,246594,260191,351442,39399,49282,45270,56518,0.02380836516703569,0.040078022985149675,0.005535414486970508,0.040078022985149675,0.029343779654006197,0.02380836516703569,0.04561343747212018,0.026576072410520943,0.04284573022863493,0.06942180263915587,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,415,246181,130095,175721,23348,29229,26506,33312,0.012827959915671802,0.02388892725271244,0.0037573980120318012,0.02388892725271244,0.016585357927703603,0.012827959915671802,0.02764632526474424,0.014706658921687703,0.02576762625872834,0.04047428518041604,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,415,246181,260191,351442,39299,48984,44861,56374,0.02259313269504959,0.03934097269894915,0.0074254308821558035,0.03934097269894915,0.030018563577205393,0.02259313269504959,0.046766403581104954,0.02630584813612749,0.04305368814002705,0.06935953627615454,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,416,245604,130095,175721,23550,29369,26592,33629,0.01238579176234915,0.023692610869529812,0.004959202618849856,0.023692610869529812,0.017344994381199005,0.01238579176234915,0.028651813488379668,0.014865393071774077,0.02617221217895474,0.04103760525072882,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,416,245604,260191,351442,39019,48740,45214,56278,0.02522353056139151,0.03957997426752008,0.0054681519844953785,0.03957997426752008,0.03069168254588689,0.02522353056139151,0.04504812625201546,0.0279576065536392,0.04231405025976777,0.07027165681340697,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,417,245575,130095,175721,23294,29120,26567,33538,0.01332790389901252,0.02372391326478672,0.004662526722997065,0.02372391326478672,0.017990430622009584,0.01332790389901252,0.028386439987783785,0.015659167260511052,0.026055176626285252,0.041714343886796304,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,417,245575,260191,351442,39010,48913,45067,56402,0.024664562760867342,0.0403257660592487,0.005831212460551766,0.0403257660592487,0.030495775221419108,0.024664562760867342,0.04615697851980047,0.027580168991143225,0.043241372289524585,0.07082154128066781,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,418,246135,130095,175721,23380,29251,26454,33466,0.012489081195279014,0.023852763727222864,0.004635667418286721,0.023852763727222864,0.017124748613565735,0.012489081195279014,0.028488431145509585,0.014806914904422375,0.026170597436366225,0.0409775123407886,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,418,246135,260191,351442,39242,48979,44909,56271,0.02302395027119264,0.03955959128120745,0.0066020679708290175,0.03955959128120745,0.029626018242021657,0.02302395027119264,0.04616165925203647,0.026324984256607148,0.04286062526662196,0.06918560952322911,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,419,244796,130095,175721,23270,29190,26364,33264,0.012639095410055715,0.02418340168957009,0.004003333387800456,0.02418340168957009,0.01664242879785617,0.012639095410055715,0.028186735077370545,0.014640762103955943,0.026185068383470317,0.04082583048742626,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,419,244796,260191,351442,39087,48773,44976,56115,0.024056765633425375,0.039567639994117554,0.005935554502524559,0.039567639994117554,0.029992320135949935,0.024056765633425375,0.04550319449664211,0.027024542884687655,0.042535417245379833,0.06955996013006749,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,420,245859,130095,175721,23344,29092,26693,33550,0.013621628657075807,0.023379253962637125,0.0045107154913995445,0.023379253962637125,0.01813234414847535,0.013621628657075807,0.02788996945403667,0.01587698640277558,0.025634611708336898,0.04151159811111248,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,420,245859,260191,351442,38931,48590,44962,56166,0.024530320224193547,0.03928674565502993,0.006284089661147241,0.03928674565502993,0.030814409885340788,0.024530320224193547,0.04557083531617717,0.027672365054767167,0.04242879048560355,0.07010115554037072,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,421,245586,130095,175721,23669,29616,26961,33955,0.013404672904807277,0.02421554974632105,0.004263272336370957,0.02421554974632105,0.017667945241178235,0.013404672904807277,0.028478822082692007,0.015536309072992756,0.026347185914506528,0.041883494987499284,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,421,245586,260191,351442,39478,49251,45452,56803,0.02432549086674321,0.03979461369947798,0.006425447704673737,0.03979461369947798,0.030750938571416947,0.02432549086674321,0.04622006140415172,0.02753821471908008,0.04300733755181485,0.07054555227089493,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,422,245399,130095,175721,23444,29351,26703,33637,0.013280412715618237,0.024071002734322472,0.004185021128855451,0.024071002734322472,0.017465433844473688,0.013280412715618237,0.028256023863177923,0.015372923280045962,0.026163513298750198,0.04153643657879616,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,422,245399,260191,351442,39173,48920,45354,56686,0.025187551701514682,0.03971898825993586,0.006458869025546127,0.03971898825993586,0.03164642072706081,0.025187551701514682,0.04617785728548199,0.028416986214287746,0.042948422772708925,0.07136540898699667,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,423,245985,130095,175721,23583,29393,26873,33862,0.013374799276378649,0.02361932638168994,0.004792975181413486,0.02361932638168994,0.018167774457792135,0.013374799276378649,0.028412301563103426,0.015771286867085392,0.026015813972396683,0.041787100839482075,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,423,245985,260191,351442,39189,48842,45391,56569,0.025212919486960583,0.039242230217289675,0.006199565014126884,0.039242230217289675,0.03141248450108747,0.025212919486960583,0.04544179523141656,0.028312701994024025,0.04234201272435312,0.07065471471837714,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,424,245736,130095,175721,23373,29269,26419,33417,0.012395416219031813,0.023993228505387904,0.004484487417391006,0.023993228505387904,0.01687990363642282,0.012395416219031813,0.02847771592277891,0.014637659927727316,0.026235472214083407,0.04087313214181072,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,424,245736,260191,351442,39056,48849,44952,56221,0.023993228505387876,0.03985171077904742,0.0060064459419865435,0.03985171077904742,0.02999967444737442,0.023993228505387876,0.045858156721033966,0.026996451476381148,0.042854933750040694,0.06985138522642184,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,425,245095,130095,175721,23161,28988,26441,33324,0.013382565943817704,0.02377445480323956,0.004308533425814484,0.02377445480323956,0.017691099369632188,0.013382565943817704,0.028082988229054043,0.015536832656724946,0.0259287215161468,0.041465554172871746,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,425,245095,260191,351442,38728,48199,44678,55913,0.024276301026132735,0.03864215916277364,0.007197209245394631,0.03864215916277364,0.031473510271527366,0.024276301026132735,0.04583936840816827,0.02787490564883005,0.04224076378547095,0.070115669434301,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,426,246061,130095,175721,23299,28998,26429,33422,0.012720422984544483,0.023160923510836748,0.005258858575719033,0.023160923510836748,0.017979281560263516,0.012720422984544483,0.02841978208655578,0.015349852272404,0.025790352798696264,0.041140205071100264,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,426,246061,260191,351442,39054,48811,44857,56141,0.02358358293268742,0.03965276902881806,0.006205778241980653,0.03965276902881806,0.029789361174668072,0.02358358293268742,0.045858547270798716,0.026686472053677746,0.04275565814980839,0.06944213020348614,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,427,245758,130095,175721,23595,29492,26725,33789,0.012736106250864673,0.02399514970011149,0.004748573800242517,0.02399514970011149,0.01748468005110719,0.012736106250864673,0.028743723500354007,0.015110393150985932,0.02636943660023275,0.04147982975121868,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,427,245758,260191,351442,39341,48888,45305,56612,0.024267775616663545,0.03884715858690255,0.007161516613904739,0.03884715858690255,0.031429292230568284,0.024267775616663545,0.046008675200807286,0.027848533923615915,0.04242791689385492,0.07027645081747083,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,428,245584,130095,175721,23483,29280,26478,33455,0.012195419897061702,0.02360495797771843,0.0048048732816469986,0.02360495797771843,0.0170002931787087,0.012195419897061702,0.02840983125936543,0.014597856537885201,0.02600739461854193,0.04060525115642713,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,428,245584,260191,351442,39025,48678,44878,56045,0.023832985862271144,0.03930630659977849,0.006164896735943726,0.03930630659977849,0.02999788259821487,0.023832985862271144,0.045471203335722216,0.026915434230243007,0.04238875496775035,0.06930418919799336,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,429,246242,130095,175721,23551,29219,26768,33743,0.01306438381754535,0.023018006676359032,0.005307786648906354,0.023018006676359032,0.018372170466451704,0.01306438381754535,0.028325793325265386,0.015718277141998527,0.02567190000081221,0.041390177142810736,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,429,246242,260191,351442,39043,48696,45068,56250,0.02446779996913606,0.03920127354391209,0.006209338780549217,0.03920127354391209,0.03067713874968528,0.02446779996913606,0.04541061232446131,0.02757246935941067,0.0423059429341867,0.06987841229359737,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,430,245414,130095,175721,23514,29243,26603,33526,0.012586893983228348,0.02334422649074626,0.004865248111354692,0.02334422649074626,0.01745214209458304,0.012586893983228348,0.02820947460210095,0.015019518038905694,0.025776850546423605,0.0407963685853293,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,430,245414,260191,351442,39107,48703,44955,56193,0.023829121403016934,0.03910127376596281,0.006690734839903206,0.03910127376596281,0.03051985624292014,0.023829121403016934,0.04579200860586602,0.027174488822968537,0.042446641185914416,0.06962113000888295,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,431,246607,130095,175721,23689,29592,26763,33826,0.01246517738750319,0.023936871216145517,0.004703840523586106,0.023936871216145517,0.017169017911089296,0.01246517738750319,0.028640711739731622,0.014817097649296243,0.02628879147793857,0.04110588912723481,0.0,0.0,0.0,0.0
2024,target_lbw,0.1,431,246607,260191,351442,39461,49234,45507,56753,0.024516741211725535,0.03962985641121297,0.005973066457967552,0.03962985641121297,0.030489807669693086,0.024516741211725535,0.04560292286918052,0.02750327444070931,0.04261638964019675,0.07011966408090606,0.0,0.0,0.0,0.0
2024,target_lbw,0.05,432,246198,130095,175721,23336,29282,26461,33365,0.012693035686723683,0.024151292861842907,0.003891177020122011,0.024151292861842907,0.016584212706845694,0.012693035686723683,0.028042469881964918,0.014638624196784689,0.026096881371903913,0.0407355055686886,0.0,0.0,0.0,0.0
